FPX vs IG Highlights Game 1 | LPL Spring 2020 3rd/4th Place | FunPlus Phoenix vs Invictus Gaming G1,FPX vs IG Highlights Game 1 , LPL Spring 2020 3rd/4th Place ,https://www.youtube.com/watch?v=ZYW3w5IVRqs,https://img.youtube.com/vi/ZYW3w5IVRqs/mqdefault.jpg,"['FPX', 'IG']",LPL
DYN vs SRB Highlights ALL GAMES | LCK Summer 2020 Promotion | Team Dynamics vs Seorabeol Gaming,DYN vs SRB Highlights ALL GAMES , LCK Summer 2020 Promotion ,https://www.youtube.com/watch?v=-UNHktt2Yts,https://img.youtube.com/vi/-UNHktt2Yts/mqdefault.jpg,"['DYN', 'SRB']",LCK
FPX vs JDG Highlights ALL GAMES | LPL Spring 2020 Playoffs Semi final | FunPlus Phoenix vs JD Gaming,FPX vs JDG Highlights ALL GAMES , LPL Spring 2020 Playoffs Semi final ,https://www.youtube.com/watch?v=TGPS9i_0Z3E,https://img.youtube.com/vi/TGPS9i_0Z3E/mqdefault.jpg,"['FPX', 'JDG']",LPL
T1 vs GEN Highlights ALL GAMES | LCK Spring 2020 Playoffs GRAND FINAL | T1 vs Gen.G,T1 vs GEN Highlights ALL GAMES , LCK Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=AIZ1X-m6uV8,https://img.youtube.com/vi/AIZ1X-m6uV8/mqdefault.jpg,"['T1', 'GEN']",LCK
T1 vs GEN Highlights Game 3 | LCK Spring 2020 Playoffs GRAND FINAL | T1 vs Gen.G G3,T1 vs GEN Highlights Game 3 , LCK Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=JznF1wUxV_4,https://img.youtube.com/vi/JznF1wUxV_4/mqdefault.jpg,"['T1', 'GEN']",LCK
T1 vs GEN Highlights Game 2 | LCK Spring 2020 Playoffs GRAND FINAL | T1 vs Gen.G G2,T1 vs GEN Highlights Game 2 , LCK Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=89WeWvUESac,https://img.youtube.com/vi/89WeWvUESac/mqdefault.jpg,"['T1', 'GEN']",LCK
T1 vs GEN Highlights Game 1 | LCK Spring 2020 Playoffs GRAND FINAL | T1 vs Gen.G G1,T1 vs GEN Highlights Game 1 , LCK Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=muSzwAHYBfM,https://img.youtube.com/vi/muSzwAHYBfM/mqdefault.jpg,"['T1', 'GEN']",LCK
T1 vs DRX Highlights ALL GAMES | LCK Spring 2020 Playoffs Semi-finals | T1 vs DragonX,T1 vs DRX Highlights ALL GAMES , LCK Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=cbQUWXV_AaA,https://img.youtube.com/vi/cbQUWXV_AaA/mqdefault.jpg,"['T1', 'DRX']",LCK
T1 vs DRX Highlights Game 4 | LCK Spring 2020 Playoffs Semi-finals | T1 vs DragonX G4,T1 vs DRX Highlights Game 4 , LCK Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=e7jRt6CjO64,https://img.youtube.com/vi/e7jRt6CjO64/mqdefault.jpg,"['T1', 'DRX']",LCK
T1 vs DRX Highlights Game 3 | LCK Spring 2020 Playoffs Semi-finals | T1 vs DragonX G3,T1 vs DRX Highlights Game 3 , LCK Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=27r0rqRwM6g,https://img.youtube.com/vi/27r0rqRwM6g/mqdefault.jpg,"['T1', 'DRX']",LCK
T1 vs DRX Highlights Game 2 | LCK Spring 2020 Playoffs Semi-finals | T1 vs DragonX G2,T1 vs DRX Highlights Game 2 , LCK Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=Nm4J0Bqy21Y,https://img.youtube.com/vi/Nm4J0Bqy21Y/mqdefault.jpg,"['T1', 'DRX']",LCK
T1 vs DRX Highlights Game 1 | LCK Spring 2020 Playoffs Semi-finals | T1 vs DragonX G1,T1 vs DRX Highlights Game 1 , LCK Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=r8Bt4f7W-jQ,https://img.youtube.com/vi/r8Bt4f7W-jQ/mqdefault.jpg,"['T1', 'DRX']",LCK
DRX vs DWG Highlights ALL GAMES | LCK Spring 2020 Playoffs Round 2 | DragonX vs Damwon Gaming,DRX vs DWG Highlights ALL GAMES , LCK Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=04JohS0lGiw,https://img.youtube.com/vi/04JohS0lGiw/mqdefault.jpg,"['DRX', 'DWG']",LCK
C9 vs FLY Highlights ALL GAMES | LCS Spring 2020 Playoffs GRAND FINAL | Cloud9 vs FlyQuest,C9 vs FLY Highlights ALL GAMES , LCS Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=-VC9ST7NFO4,https://img.youtube.com/vi/-VC9ST7NFO4/mqdefault.jpg,"['C9', 'FLY']",LCS
C9 vs FLY Highlights Game 3 | LCS Spring 2020 Playoffs GRAND FINAL | Cloud9 vs FlyQuest G3,C9 vs FLY Highlights Game 3 , LCS Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=GtfVRTRX2Xw,https://img.youtube.com/vi/GtfVRTRX2Xw/mqdefault.jpg,"['C9', 'FLY']",LCS
C9 vs FLY Highlights Game 2 | LCS Spring 2020 Playoffs GRAND FINAL | Cloud9 vs FlyQuest G2,C9 vs FLY Highlights Game 2 , LCS Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=qHmMDzS9d40,https://img.youtube.com/vi/qHmMDzS9d40/mqdefault.jpg,"['C9', 'FLY']",LCS
C9 vs FLY Highlights Game 1 | LCS Spring 2020 Playoffs GRAND FINAL | Cloud9 vs FlyQuest G1,C9 vs FLY Highlights Game 1 , LCS Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=YC3MJvN-CJY,https://img.youtube.com/vi/YC3MJvN-CJY/mqdefault.jpg,"['C9', 'FLY']",LCS
FNC vs G2 Highlights ALL GAMES | LEC Spring 2020 Playoffs GRAND FINAL | Fnatic vs G2 Esports,FNC vs G2 Highlights ALL GAMES , LEC Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=w6JRlexyl4U,https://img.youtube.com/vi/w6JRlexyl4U/mqdefault.jpg,"['FNC', 'G2']",LEC
FNC vs G2 Highlights Game 3 | LEC Spring 2020 Playoffs GRAND FINAL | Fnatic vs G2 Esports G3,FNC vs G2 Highlights Game 3 , LEC Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=Hr3W-wxXtn0,https://img.youtube.com/vi/Hr3W-wxXtn0/mqdefault.jpg,"['FNC', 'G2']",LEC
FNC vs G2 Highlights Game 2 | LEC Spring 2020 Playoffs GRAND FINAL | Fnatic vs G2 Esports G2,FNC vs G2 Highlights Game 2 , LEC Spring 2020 Playoffs GRAND FINAL ,https://www.youtube.com/watch?v=dwkKPIbRLhE,https://img.youtube.com/vi/dwkKPIbRLhE/mqdefault.jpg,"['FNC', 'G2']",LEC
FNC vs G2 Highlights Game 1 | LEC Spring 2020 Playoffs Grand final | Fnatic vs G2 Esports G1,FNC vs G2 Highlights Game 1 , LEC Spring 2020 Playoffs Grand final ,https://www.youtube.com/watch?v=YzMkTRibx8M,https://img.youtube.com/vi/YzMkTRibx8M/mqdefault.jpg,"['FNC', 'G2']",LEC
IG vs LNG Highlights ALL GAMES | LPL Spring 2020 W7D7 | Invictus Gaming vs LNG Esports,IG vs LNG Highlights ALL GAMES , LPL Spring 2020 W7D7 ,https://www.youtube.com/watch?v=PPOvylKAHa0,https://img.youtube.com/vi/PPOvylKAHa0/mqdefault.jpg,"['IG', 'LNG']",LPL
EG vs FLY Highlights ALL GAMES | LCS Spring 2020 Playoffs Semi-finals | Evil Geniuses vs FlyQuest,EG vs FLY Highlights ALL GAMES , LCS Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=V5A8fCuIF6I,https://img.youtube.com/vi/V5A8fCuIF6I/mqdefault.jpg,"['EG', 'FLY']",LCS
EG vs FLY Highlights Game 4 | LCS Spring 2020 Playoffs Semi-finals | Evil Geniuses vs FlyQuest G4,EG vs FLY Highlights Game 4 , LCS Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=8E5HhZcEUAE,https://img.youtube.com/vi/8E5HhZcEUAE/mqdefault.jpg,"['EG', 'FLY']",LCS
EG vs FLY Highlights Game 3 | LCS Spring 2020 Playoffs Semi-finals | Evil Geniuses vs FlyQuest G3,EG vs FLY Highlights Game 3 , LCS Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=atnPJtzvtls,https://img.youtube.com/vi/atnPJtzvtls/mqdefault.jpg,"['EG', 'FLY']",LCS
EG vs FLY Highlights Game 2 | LCS Spring 2020 Playoffs Semi-finals | Evil Geniuses vs FlyQuest G2,EG vs FLY Highlights Game 2 , LCS Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=3gIQf7TUMJk,https://img.youtube.com/vi/3gIQf7TUMJk/mqdefault.jpg,"['EG', 'FLY']",LCS
EG vs FLY Highlights Game 1 | LCS Spring 2020 Playoffs Semi-finals | Evil Geniuses vs FlyQuest G1,EG vs FLY Highlights Game 1 , LCS Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=8b_6asKgXPw,https://img.youtube.com/vi/8b_6asKgXPw/mqdefault.jpg,"['EG', 'FLY']",LCS
G2 vs MAD Highlights ALL GAMES | LEC Spring 2020 Playoffs Semi-finals | G2 Esports vs MAD Lions,G2 vs MAD Highlights ALL GAMES , LEC Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=x1XpfuQzqPA,https://img.youtube.com/vi/x1XpfuQzqPA/mqdefault.jpg,"['G2', 'MAD']",LEC
G2 vs MAD Highlights Game 4 | LEC Spring 2020 Playoffs Semi-finals | G2 Esports vs MAD Lions G4,G2 vs MAD Highlights Game 4 , LEC Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=NccFDTgG53g,https://img.youtube.com/vi/NccFDTgG53g/mqdefault.jpg,"['G2', 'MAD']",LEC
G2 vs MAD Highlights Game 3 | LEC Spring 2020 Playoffs Semi-finals - G2 Esports vs MAD Lions G3,G2 vs MAD Highlights Game 3 , LEC Spring 2020 Playoffs Semi-finals - G2 Esports vs MAD Lions G3,https://www.youtube.com/watch?v=nT2HyyuSkAQ,https://img.youtube.com/vi/nT2HyyuSkAQ/mqdefault.jpg,"['G2', 'MAD']",LEC
G2 vs MAD Highlights Game 2 | LEC Spring 2020 Playoffs Semi-finals | G2 Esports vs MAD Lions G2,G2 vs MAD Highlights Game 2 , LEC Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=PpnSbJPMlAk,https://img.youtube.com/vi/PpnSbJPMlAk/mqdefault.jpg,"['G2', 'MAD']",LEC
G2 vs MAD Highlights Game 1 | LEC Spring 2020 Playoffs Semi-finals | G2 Esports vs MAD Lions G1,G2 vs MAD Highlights Game 1 , LEC Spring 2020 Playoffs Semi-finals ,https://www.youtube.com/watch?v=-QnfuBFdAuM,https://img.youtube.com/vi/-QnfuBFdAuM/mqdefault.jpg,"['G2', 'MAD']",LEC
KT vs DWG Highlights ALL GAMES | LCK Spring 2020 Playoffs Round 1 | KT Rolster vs Damwon Gaming,KT vs DWG Highlights ALL GAMES , LCK Spring 2020 Playoffs Round 1 ,https://www.youtube.com/watch?v=QmxAT0wJ5dE,https://img.youtube.com/vi/QmxAT0wJ5dE/mqdefault.jpg,"['KT', 'DWG']",LCK
DRX vs APK Highlights ALL GAMES | LCK Spring 2020 W9D2 | DragonX vs APK Prince,DRX vs APK Highlights ALL GAMES , LCK Spring 2020 W9D2 ,https://www.youtube.com/watch?v=3BwQcVYlS1E,https://img.youtube.com/vi/3BwQcVYlS1E/mqdefault.jpg,"['DRX', 'APK']",LCK
GRF vs HLE Highlights ALL GAMES | LCK Spring 2020 W9D2 | Griffin vs Hanwha Life Esports,GRF vs HLE Highlights ALL GAMES , LCK Spring 2020 W9D2 ,https://www.youtube.com/watch?v=eQPRDZdZt6Y,https://img.youtube.com/vi/eQPRDZdZt6Y/mqdefault.jpg,"['GRF', 'HLE']",LCK
FPX vs LGD Highlights ALL GAMES | LPL Spring 2020 W7D4 | FunPlus Phoenix vs LGD Gaming,FPX vs LGD Highlights ALL GAMES , LPL Spring 2020 W7D4 ,https://www.youtube.com/watch?v=OkZp4aEFv8E,https://img.youtube.com/vi/OkZp4aEFv8E/mqdefault.jpg,"['FPX', 'LGD']",LPL
IG vs WE Highlights ALL GAMES | LPL Spring 2020 W7D3 | Invictus Gaming vs Team WE,IG vs WE Highlights ALL GAMES , LPL Spring 2020 W7D3 ,https://www.youtube.com/watch?v=TNrj_5ZeQpk,https://img.youtube.com/vi/TNrj_5ZeQpk/mqdefault.jpg,"['IG', 'WE']",LPL
KT vs GEN Highlights ALL GAMES | LCK Spring 2020 W9D1 | KT Rolster vs Gen.G,KT vs GEN Highlights ALL GAMES , LCK Spring 2020 W9D1 ,https://www.youtube.com/watch?v=sDBWzpLvVH8,https://img.youtube.com/vi/sDBWzpLvVH8/mqdefault.jpg,"['KT', 'GEN']",LCK
T1 vs AF Highlights ALL GAMES | LCK Spring 2020 W9D1 | T1 vs Afreeca Freecs,T1 vs AF Highlights ALL GAMES , LCK Spring 2020 W9D1 ,https://www.youtube.com/watch?v=waV4tVUbESw,https://img.youtube.com/vi/waV4tVUbESw/mqdefault.jpg,"['T1', 'AF']",LCK
TSM vs FLY Highlights ALL GAMES | LCS Spring 2020 Playoffs Round 3 | Team Solomid vs FlyQuest,TSM vs FLY Highlights ALL GAMES , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=LRYUH2tGDko,https://img.youtube.com/vi/LRYUH2tGDko/mqdefault.jpg,"['TSM', 'FLY']",LCS
TSM vs FLY Highlights Game 5 | LCS Spring 2020 Playoffs Round 3 | Team Solomid vs FlyQuest G5,TSM vs FLY Highlights Game 5 , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=5vUK7TyAls0,https://img.youtube.com/vi/5vUK7TyAls0/mqdefault.jpg,"['TSM', 'FLY']",LCS
TSM vs FLY Highlights Game 4 | LCS Spring 2020 Playoffs Round 3 | Team Solomid vs FlyQuest G4,TSM vs FLY Highlights Game 4 , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=nuYamvmg1WQ,https://img.youtube.com/vi/nuYamvmg1WQ/mqdefault.jpg,"['TSM', 'FLY']",LCS
TSM vs FLY Highlights Game 3 | LCS Spring 2020 Playoffs Round 3 | Team Solomid vs FlyQuest G3,TSM vs FLY Highlights Game 3 , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=DhWO4S3Netg,https://img.youtube.com/vi/DhWO4S3Netg/mqdefault.jpg,"['TSM', 'FLY']",LCS
TSM vs FLY Highlights Game 2 | LCS Spring 2020 Playoffs Round 3 | Team Solomid vs FlyQuest G2,TSM vs FLY Highlights Game 2 , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=CaeSceQ-f5I,https://img.youtube.com/vi/CaeSceQ-f5I/mqdefault.jpg,"['TSM', 'FLY']",LCS
TSM vs FLY Highlights Game 1 | LCS Spring 2020 Playoffs Round 3 | Team Solomid vs FlyQuest G1,TSM vs FLY Highlights Game 1 , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=E-l6LUVdYmM,https://img.youtube.com/vi/E-l6LUVdYmM/mqdefault.jpg,"['TSM', 'FLY']",LCS
G2 vs OG Highlights ALL GAMES | LEC Spring 2020 Playoffs Round 3 | G2 Esports vs Origen,G2 vs OG Highlights ALL GAMES , LEC Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=SbH8gqTh6BQ,https://img.youtube.com/vi/SbH8gqTh6BQ/mqdefault.jpg,"['G2', 'OG']",LEC
C9 vs EG Highlights ALL GAMES | LCS Spring 2020 Playoffs Round 3 |  Cloud9 vs Evil Geniuses,C9 vs EG Highlights ALL GAMES , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=pkB2Vz9xHag,https://img.youtube.com/vi/pkB2Vz9xHag/mqdefault.jpg,"['C9', 'EG']",LCS
C9 vs EG Highlights Game 4 | LCS Spring 2020 Playoffs Round 3 | Cloud9 vs Evil Geniuses G4,C9 vs EG Highlights Game 4 , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=0wmz0xTkdU8,https://img.youtube.com/vi/0wmz0xTkdU8/mqdefault.jpg,"['C9', 'EG']",LCS
C9 vs EG Highlights Game 3 | LCS Spring 2020 Playoffs Round 3 | Cloud9 vs Evil Geniuses G3,C9 vs EG Highlights Game 3 , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=FCvev5mRKmg,https://img.youtube.com/vi/FCvev5mRKmg/mqdefault.jpg,"['C9', 'EG']",LCS
C9 vs EG Highlights Game 2 | LCS Spring 2020 Playoffs Round 3 | Cloud9 vs Evil Geniuses G2,C9 vs EG Highlights Game 2 , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=ExJJcTvenCo,https://img.youtube.com/vi/ExJJcTvenCo/mqdefault.jpg,"['C9', 'EG']",LCS
C9 vs EG Highlights Game 1 | LCS Spring 2020 Playoffs Round 3 | Cloud9 vs Evil Geniuses G1,C9 vs EG Highlights Game 1 , LCS Spring 2020 Playoffs Round 3 ,https://www.youtube.com/watch?v=O89e_WZpj8E,https://img.youtube.com/vi/O89e_WZpj8E/mqdefault.jpg,"['C9', 'EG']",LCS
FNC vs MAD Highlights ALL GAMES | LEC Spring 2020 Playoffs Round 2 |  Fnatic vs MAD Lions,FNC vs MAD Highlights ALL GAMES , LEC Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=Uz3Gae_rsfo,https://img.youtube.com/vi/Uz3Gae_rsfo/mqdefault.jpg,"['FNC', 'MAD']",LEC
FNC vs MAD Highlights Game 3 | LEC Spring 2020 Playoffs Round 2 | Fnatic vs MAD Lions G3,FNC vs MAD Highlights Game 3 , LEC Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=BRV4Cd-5_ZE,https://img.youtube.com/vi/BRV4Cd-5_ZE/mqdefault.jpg,"['FNC', 'MAD']",LEC
FNC vs MAD Highlights Game 2 | LEC Spring 2020 Playoffs Round 2 | Fnatic vs MAD Lions G2,FNC vs MAD Highlights Game 2 , LEC Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=y7BX1wr749Q,https://img.youtube.com/vi/y7BX1wr749Q/mqdefault.jpg,"['FNC', 'MAD']",LEC
FNC vs MAD Highlights Game 1 | LEC Spring 2020 Playoffs Round 2 | Fnatic vs MAD Lions G1,FNC vs MAD Highlights Game 1 , LEC Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=NwTNwyiI7ss,https://img.youtube.com/vi/NwTNwyiI7ss/mqdefault.jpg,"['FNC', 'MAD']",LEC
SB vs KT Highlights ALL GAMES | LCK Spring 2020 W8D4 | Sandbox Gaming vs KT Rolster,SB vs KT Highlights ALL GAMES , LCK Spring 2020 W8D4 ,https://www.youtube.com/watch?v=hnkU5G0Di24,https://img.youtube.com/vi/hnkU5G0Di24/mqdefault.jpg,"['SB', 'KT']",LCK
APK vs HLE Highlights ALL GAMES | LCK Spring 2020 W8D4 | APK Prince vs Hanwha Life Esports,APK vs HLE Highlights ALL GAMES , LCK Spring 2020 W8D4 ,https://www.youtube.com/watch?v=lHqa6nBm8bg,https://img.youtube.com/vi/lHqa6nBm8bg/mqdefault.jpg,"['APK', 'HLE']",LCK
OG vs RGE Highlights ALL GAMES | LEC Spring 2020 Playoffs Round 2 | Origen vs Rogue,OG vs RGE Highlights ALL GAMES , LEC Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=Wt2UNCa9RwE,https://img.youtube.com/vi/Wt2UNCa9RwE/mqdefault.jpg,"['OG', 'RGE']",LEC
OG vs RGE Highlights Game 4 | LEC Spring 2020 Playoffs Round 2 | Origen vs Rogue G4,OG vs RGE Highlights Game 4 , LEC Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=-EQAnqLcMto,https://img.youtube.com/vi/-EQAnqLcMto/mqdefault.jpg,"['OG', 'RGE']",LEC
OG vs RGE Highlights Game 3 | LEC Spring 2020 Playoffs Round 2 | Origen vs Rogue G3,OG vs RGE Highlights Game 3 , LEC Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=Jf3kPmsb66I,https://img.youtube.com/vi/Jf3kPmsb66I/mqdefault.jpg,"['OG', 'RGE']",LEC
OG vs RGE Highlights Game 2 | LEC Spring 2020 Playoffs Round 2 | Origen vs Rogue G2,OG vs RGE Highlights Game 2 , LEC Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=41WplV5whI8,https://img.youtube.com/vi/41WplV5whI8/mqdefault.jpg,"['OG', 'RGE']",LEC
OG vs RGE Highlights Game 1 | LEC Spring 2020 Playoffs Round 2 | Origen vs Rogue G1,OG vs RGE Highlights Game 1 , LEC Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=dEmi3XEJaiA,https://img.youtube.com/vi/dEmi3XEJaiA/mqdefault.jpg,"['OG', 'RGE']",LEC
T1 vs KT Highlights ALL GAMES | LCK Spring 2020 W8D3 | T1 vs KT Rolster,T1 vs KT Highlights ALL GAMES , LCK Spring 2020 W8D3 ,https://www.youtube.com/watch?v=B1MCnTBBLuQ,https://img.youtube.com/vi/B1MCnTBBLuQ/mqdefault.jpg,"['T1', 'KT']",LCK
DRX vs DWG Highlights ALL GAMES | LCK Spring 2020 W8D3 | DragonX vs Damwon Gaming,DRX vs DWG Highlights ALL GAMES , LCK Spring 2020 W8D3 ,https://www.youtube.com/watch?v=MQM1gI9dfOA,https://img.youtube.com/vi/MQM1gI9dfOA/mqdefault.jpg,"['DRX', 'DWG']",LCK
FPX vs VG Highlights ALL GAMES | LPL Spring 2020 W6D5 | FunPlus Phoenix vs Vici Gaming,FPX vs VG Highlights ALL GAMES , LPL Spring 2020 W6D5 ,https://www.youtube.com/watch?v=PdWP9iwiuuY,https://img.youtube.com/vi/PdWP9iwiuuY/mqdefault.jpg,"['FPX', 'VG']",LPL
AF vs GRF Highlights ALL GAMES | LCK Spring 2020 W8D2 | Afreeca Freecs vs Griffin,AF vs GRF Highlights ALL GAMES , LCK Spring 2020 W8D2 ,https://www.youtube.com/watch?v=31lCb05MNmk,https://img.youtube.com/vi/31lCb05MNmk/mqdefault.jpg,"['AF', 'GRF']",LCK
SB vs T1 Highlights ALL GAMES | LCK Spring 2020 W8D2 | Sandbox Gaming vs T1,SB vs T1 Highlights ALL GAMES , LCK Spring 2020 W8D2 ,https://www.youtube.com/watch?v=5IP-yAxCtI0,https://img.youtube.com/vi/5IP-yAxCtI0/mqdefault.jpg,"['SB', 'T1']",LCK
SB vs T1 Highlights Game 2 | LCK Spring 2020 W8D2 | Sandbox Gaming vs T1 G2,SB vs T1 Highlights Game 2 , LCK Spring 2020 W8D2 ,https://www.youtube.com/watch?v=64AqH-YmTpo,https://img.youtube.com/vi/64AqH-YmTpo/mqdefault.jpg,"['SB', 'T1']",LCK
SB vs T1 Highlights Game 1 | LCK Spring 2020 W8D2 | Sandbox Gaming vs T1 G1,SB vs T1 Highlights Game 1 , LCK Spring 2020 W8D2 ,https://www.youtube.com/watch?v=t-I3C4cV9CQ,https://img.youtube.com/vi/t-I3C4cV9CQ/mqdefault.jpg,"['SB', 'T1']",LCK
TSM vs 100 Highlights ALL GAMES | LCS Spring 2020 Playoffs Round 2 | Team Solomid vs Hundred Thieves,TSM vs 100 Highlights ALL GAMES , LCS Spring 2020 Playoffs Round 2 ,https://www.youtube.com/watch?v=2Hl9YA5X5io,https://img.youtube.com/vi/2Hl9YA5X5io/mqdefault.jpg,"['TSM', '100']",LCS
APK vs GEN Highlights ALL  GAMES | LCK Spring 2020 W8D1 | APK Prince vs Gen.G,APK vs GEN Highlights ALL  GAMES , LCK Spring 2020 W8D1 ,https://www.youtube.com/watch?v=28juUA7vj2U,https://img.youtube.com/vi/28juUA7vj2U/mqdefault.jpg,"['APK', 'GEN']",LCK
